,year,electric_range,base_msrp,dol_v_id,geo_id,clusters,cluster
6,2019,12,36900,146830148,53077001000.0,0,pink
94,2016,93,31950,132370066,53071920100.0,0,pink
143,2014,208,69900,222335347,53033021904.0,0,pink
304,2018,14,54950,135760355,53015000802.0,0,pink
325,2014,208,69900,232164236,53033010402.0,0,pink
332,2014,208,69900,176021485,53033022803.0,0,pink
352,2013,208,69900,134299098,53033006300.0,0,pink
361,2016,93,31950,147089407,53067010200.0,0,pink
370,2018,17,52900,100503007,53033021904.0,0,pink
378,2013,208,69900,191841541,53033022401.0,0,pink
424,2018,17,52900,158520953,53033006400.0,0,pink
589,2016,93,31950,107822088,53033030310.0,0,pink
642,2016,93,31950,197356806,53033022401.0,0,pink
715,2019,15,55700,478042554,53033032318.0,0,pink
787,2012,265,59900,188032281,53011040904.0,0,pink
889,2017,93,32250,341749761,53033024901.0,0,pink
944,2018,14,54950,447189144,53033022300.0,0,pink
996,2019,15,55700,211611921,53033000500.0,0,pink
1036,2013,208,69900,196812423,53033021904.0,0,pink
1062,2019,17,52900,272967565,53033008700.0,0,pink
1108,2016,93,31950,172462559,53033029406.0,0,pink
1139,2010,245,110950,123892821,53033008101.0,0,pink
1160,2013,208,69900,116647926,53077001201.0,0,pink
1226,2014,208,69900,153962868,53033007800.0,0,pink
1243,2013,208,69900,103324966,53033032220.0,0,pink
1381,2016,93,31950,248114646,53033029408.0,0,pink
1436,2014,208,69900,122190463,53077003400.0,0,pink
1462,2016,93,31950,3481873,53035092600.0,0,pink
1492,2018,14,54950,348201605,53035090700.0,0,pink
1582,2016,93,31950,142034497,53033001100.0,0,pink
1729,2017,14,44100,177758332,53033021804.0,0,pink
1731,2018,19,64950,246215350,53033028600.0,0,pink
1738,2014,208,69900,476675475,53011041317.0,0,pink
1744,2016,93,31950,153963589,53033001400.0,0,pink
1792,2013,208,69900,111479035,53035090700.0,0,pink
1879,2018,14,54950,120863102,53033024001.0,0,pink
1902,2014,208,69900,228564059,53033029602.0,0,pink
1955,2013,208,69900,104916234,53033032324.0,0,pink
2010,2013,208,69900,197327266,53033029405.0,0,pink
2144,2010,245,110950,137365245,53033023806.0,0,pink
2163,2018,17,52900,348429700,53033007700.0,0,pink
2178,2013,208,69900,349269154,53061052112.0,0,pink
2200,2013,208,69900,138115225,53011041320.0,0,pink
2269,2013,208,69900,189174597,53033001600.0,0,pink
2368,2017,93,32250,329673697,53033032319.0,0,pink
2388,2016,93,31950,348116121,53033021804.0,0,pink
2465,2016,93,31950,117937774,53035090102.0,0,pink
2478,2017,14,44100,247400478,53061041701.0,0,pink
2495,2013,208,69900,133413689,53033024001.0,0,pink
2510,2019,17,34995,187169482,53033007501.0,0,pink
2512,2017,93,32250,348531172,53033032319.0,0,pink
2549,2012,265,59900,245881086,53033022204.0,0,pink
2596,2018,19,64950,254274737,53033008101.0,0,pink
2603,2018,16,52650,144880067,53033032402.0,0,pink
2606,2016,93,31950,221656669,53033000102.0,0,pink
2671,2013,208,69900,200599234,53033000202.0,0,pink
2725,2019,15,55700,478079332,53033024002.0,0,pink
2740,2016,93,31950,129750190,53033001400.0,0,pink
2850,2016,93,31950,153890957,53033022501.0,0,pink
2959,2013,208,69900,107347985,53011040909.0,0,pink
3006,2016,93,31950,201400,53033030308.0,0,pink
3008,2014,208,69900,253048855,53033029407.0,0,pink
3082,2016,93,31950,478102103,53061052506.0,0,pink
3153,2018,12,36800,138178267,53033006400.0,0,pink
3252,2013,208,69900,168525528,53033022606.0,0,pink
3403,2019,12,36900,230244094,53033025805.0,0,pink
3468,2014,208,69900,263478134,53033023401.0,0,pink
3510,2018,14,45600,145459548,53033022401.0,0,pink
3621,2016,93,31950,182607806,53035081000.0,0,pink
3655,2013,208,69900,474420432,53033031206.0,0,pink
3758,2018,14,54950,474740353,53033008900.0,0,pink
3776,2019,16,53400,8365962,53033008300.0,0,pink
3835,2013,208,69900,159799993,53033007002.0,0,pink
3872,2019,32,39995,215094316,53035091002.0,0,pink
3911,2016,93,31950,127558252,53033021904.0,0,pink
3952,2016,93,31950,106774188,53033000202.0,0,pink
3983,2014,208,69900,162559141,53033009600.0,0,pink
4083,2014,208,69900,230541993,53033032316.0,0,pink
4114,2019,12,36900,338987211,53033022604.0,0,pink
4135,2014,208,69900,104042221,53033023604.0,0,pink
4142,2016,93,31950,243839872,53033032323.0,0,pink
4191,2018,17,52900,287810400,53035090700.0,0,pink
4197,2018,19,64950,196615730,53033023000.0,0,pink
4258,2013,208,69900,161861780,53077002201.0,0,pink
4340,2017,93,32250,159407622,53033000900.0,0,pink
4496,2018,19,64950,298759583,53029971600.0,0,pink
4607,2016,93,31950,203914896,53011040904.0,0,pink
4790,2018,17,52900,240710669,53035080400.0,0,pink
4856,2014,208,69900,206455581,53033002700.0,0,pink
4903,2013,208,69900,120978546,53033032215.0,0,pink
4914,2014,208,69900,260639914,53033023701.0,0,pink
4940,2017,93,32250,262780934,53033032321.0,0,pink
4983,2013,208,69900,122298914,53033029602.0,0,pink
4992,2013,208,69900,171328769,53033023807.0,0,pink
4998,2019,32,39995,192400848,53033021904.0,0,pink
5001,2018,12,36800,151416863,53035090800.0,0,pink
5007,2016,93,31950,101246057,53011040907.0,0,pink
5086,2013,208,69900,123756867,53033005600.0,0,pink
5130,2018,17,52900,289844621,53033022006.0,0,pink
5187,2014,208,69900,131828889,53033032215.0,0,pink
5203,2014,208,69900,131462180,53061052203.0,0,pink
5215,2013,208,69900,188559976,53067011821.0,0,pink
5289,2019,32,39995,166609320,53033006200.0,0,pink
5516,2019,12,36900,329071606,53035090800.0,0,pink
5556,2013,208,69900,319479751,53011042601.0,0,pink
5650,2014,208,69900,186245370,53033023604.0,0,pink
5676,2018,14,45600,120804638,53033031208.0,0,pink
5702,2019,16,53400,257002581,53033001600.0,0,pink
5717,2019,17,34995,1851286,53035091301.0,0,pink
5785,2014,208,69900,192749315,53033022203.0,0,pink
5833,2017,14,44100,245262573,53033005804.0,0,pink
5867,2014,208,69900,257824570,53033029902.0,0,pink
5925,2020,14,81100,152059596,53033007800.0,0,pink
6025,2016,93,31950,341452807,53033031910.0,0,pink
6070,2014,208,69900,166072574,53033023901.0,0,pink
6082,2018,16,52650,327691402,53033005902.0,0,pink
6107,2018,19,64950,198663272,53011041208.0,0,pink
6157,2013,208,69900,111162012,53061053202.0,0,pink
6174,2016,93,31950,154535559,53033000800.0,0,pink
6214,2014,208,69900,126090583,53033000404.0,0,pink
6301,2012,265,59900,943078,53061051928.0,0,pink
6330,2013,208,69900,181695356,53033023000.0,0,pink
6349,2017,93,32250,104936282,53029970800.0,0,pink
6374,2019,17,34995,4872962,53033022604.0,0,pink
6390,2013,208,69900,238023411,53033027300.0,0,pink
6451,2014,208,69900,215553096,53011041331.0,0,pink
6457,2018,14,45600,299970093,53035090700.0,0,pink
6467,2014,208,69900,206743421,53033023805.0,0,pink
6477,2014,208,69900,218783421,53033023403.0,0,pink
6527,2018,17,52900,212123964,53033005000.0,0,pink
6552,2008,220,98950,477996298,53035092902.0,0,pink
6564,2014,208,69900,110188067,53033022101.0,0,pink
6600,2011,245,109000,192740243,53033022402.0,0,pink
6611,2016,93,31950,477938408,53033021906.0,0,pink
6654,2013,208,69900,125579317,53033024905.0,0,pink
6682,2016,93,31950,220482937,53033022300.0,0,pink
6790,2013,208,69900,157929824,53035090800.0,0,pink
6819,2016,93,31950,141932444,53033032402.0,0,pink
7063,2016,93,31950,8641244,53033009400.0,0,pink
7065,2014,208,69900,204439756,53033011901.0,0,pink
7106,2014,208,69900,220971803,53033025005.0,0,pink
7222,2019,16,53400,166500421,53035090800.0,0,pink
7234,2017,93,32250,350084948,53035092803.0,0,pink
7285,2019,14,91250,270210741,53033006600.0,0,pink
7291,2014,208,69900,250199099,53033027000.0,0,pink
7307,2013,208,69900,121038802,53033023701.0,0,pink
7323,2014,208,69900,146130162,53033023000.0,0,pink
7340,2013,208,69900,212680240,53033022203.0,0,pink
7356,2013,208,69900,215554664,53033006500.0,0,pink
7430,2016,93,31950,211688172,53033021906.0,0,pink
7452,2016,93,31950,6091053,53033000700.0,0,pink
7502,2018,17,52900,334859038,53011040908.0,0,pink
7586,2016,93,31950,141083463,53033025401.0,0,pink
7625,2013,208,69900,167775387,53033032103.0,0,pink
7635,2013,208,69900,163870773,53033023601.0,0,pink
7657,2013,208,69900,219789069,53033009500.0,0,pink
7706,2013,208,69900,174598231,53033023500.0,0,pink
7714,2017,93,32250,120969054,53033029308.0,0,pink
7729,2013,208,69900,128659436,53077002006.0,0,pink
7786,2017,14,44100,178980651,53033031208.0,0,pink
7839,2017,14,44100,272232831,53033025805.0,0,pink
7893,2014,208,69900,101090699,53033022402.0,0,pink
7928,2013,208,69900,181313002,53067012530.0,0,pink
7938,2013,208,69900,144762656,53033022005.0,0,pink
8023,2017,93,32250,120721814,53033024002.0,0,pink
8048,2018,14,54950,227197183,53033023902.0,0,pink
8079,2014,208,69900,184591088,53033021905.0,0,pink
8083,2013,208,69900,348798873,53033010800.0,0,pink
8105,2019,16,53400,244450706,53033025703.0,0,pink
8113,2013,208,69900,124244284,53035092902.0,0,pink
8121,2016,93,31950,477789917,53033029405.0,0,pink
8194,2013,208,69900,216677254,53033022402.0,0,pink
8227,2014,208,69900,118466449,53033032318.0,0,pink
8251,2013,208,69900,171460320,53033024704.0,0,pink
8295,2013,208,69900,220918155,53033022701.0,0,pink
8318,2018,17,52900,293893253,53061052004.0,0,pink
8319,2008,220,98950,146370661,53033022401.0,0,pink
8379,2020,14,81100,122397229,53033032317.0,0,pink
8404,2017,14,44100,348067485,53033032215.0,0,pink
8408,2014,208,69900,165071315,53033023300.0,0,pink
8428,2019,32,39995,464735309,53033021903.0,0,pink
8498,2012,265,59900,186109808,53033024703.0,0,pink
8559,2016,93,31950,110942296,53033006900.0,0,pink
8626,2018,17,52900,207309007,53011041335.0,0,pink
8688,2014,208,69900,149284005,53033023604.0,0,pink
8741,2017,93,32250,350391114,53033000300.0,0,pink
8855,2014,208,69900,204582388,53033001600.0,0,pink
8930,2018,17,52900,264614920,53033001202.0,0,pink
8949,2016,93,31950,106321974,53033002000.0,0,pink
8975,2018,19,64950,329024034,53033022805.0,0,pink
8982,2014,208,69900,213897638,53033021803.0,0,pink
9006,2019,12,36900,125810779,53011040709.0,0,pink
9079,2018,111,33950,349113390,53033022205.0,0,pink
9102,2014,208,69900,4016638,53033024200.0,0,pink
9208,2016,93,31950,182376351,53033022001.0,0,pink
9236,2016,93,31950,6037027,53067011100.0,0,pink
9303,2016,93,31950,132588347,53011040803.0,0,pink
9309,2014,208,69900,221007979,53033009500.0,0,pink
9333,2012,265,59900,264362836,53033032217.0,0,pink
9349,2014,208,69900,127757647,53033030308.0,0,pink
9377,2014,208,69900,225773271,53061052112.0,0,pink
9404,2019,17,34995,230802106,53033023807.0,0,pink
9414,2013,208,69900,256794744,53033032316.0,0,pink
9475,2016,93,31950,210641315,53033025804.0,0,pink
9548,2013,208,69900,126575851,53033000300.0,0,pink
9550,2014,208,69900,151536878,53033022501.0,0,pink
9566,2016,93,31950,3114954,53033021000.0,0,pink
9685,2014,208,69900,196407368,53033023601.0,0,pink
9757,2014,208,69900,208794267,53033021802.0,0,pink
9817,2014,208,69900,203337438,53033001400.0,0,pink
9825,2018,14,54950,441041835,53033032104.0,0,pink
9844,2013,208,69900,102335411,53033027901.0,0,pink
9925,2014,208,69900,282256516,53033023404.0,0,pink
9941,2014,208,69900,180529100,53015001800.0,0,pink
9987,2012,265,59900,227624169,53033022702.0,0,pink
10020,2013,208,69900,168737936,53033000601.0,0,pink
10078,2013,208,69900,234357126,53033000402.0,0,pink
10240,2018,14,45600,160836490,53033022300.0,0,pink
10250,2018,14,184400,107105750,53011040603.0,0,pink
10260,2014,208,69900,155830846,53033024703.0,0,pink
10265,2019,17,52900,203022592,53033022205.0,0,pink
10285,2014,208,69900,252706548,53033009600.0,0,pink
10308,2010,245,110950,265387573,53035090800.0,0,pink
10316,2016,93,31950,195825388,53033001202.0,0,pink
10343,2018,19,64950,148820465,53033003400.0,0,pink
10354,2016,93,31950,171728812,53035080600.0,0,pink
10446,2018,111,33950,350154178,53033001000.0,0,pink
10517,2013,208,69900,144824592,53033022701.0,0,pink
10552,2014,208,69900,229899890,53033000700.0,0,pink
10583,2019,17,52900,473918336,53033022005.0,0,pink
10655,2013,208,69900,223792383,53033022701.0,0,pink
10668,2017,93,32250,173331021,53033023604.0,0,pink
10755,2016,93,31950,109732948,53033021300.0,0,pink
10793,2019,17,34995,296956586,53033021802.0,0,pink
10879,2018,12,36800,214494325,53067012532.0,0,pink
10903,2014,208,69900,188638208,53033000102.0,0,pink
10922,2014,208,69900,219110412,53033022006.0,0,pink
10979,2013,208,69900,2443710,53035091002.0,0,pink
10997,2014,208,69900,183206306,53033008101.0,0,pink
11087,2018,14,54950,218898564,53067011100.0,0,pink
11104,2013,208,69900,174770375,53033025005.0,0,pink
11206,2017,14,44100,102426495,53061052604.0,0,pink
11299,2018,14,54950,348870952,53033024001.0,0,pink
11313,2012,265,59900,186637195,53067010600.0,0,pink
11577,2013,208,69900,225083967,53033024001.0,0,pink
11582,2014,208,69900,114005412,53033022005.0,0,pink
11713,2016,93,31950,131777124,53033003000.0,0,pink
11842,2012,265,59900,211696467,53033022501.0,0,pink
11858,2012,265,59900,348403933,53033007001.0,0,pink
11862,2016,93,31950,114928390,53035090700.0,0,pink
11875,2010,245,110950,199539770,53033023902.0,0,pink
11989,2017,93,32250,174356465,53033022902.0,0,pink
12028,2018,14,45600,475379565,53061051937.0,0,pink
12042,2018,14,90700,474348269,53033024001.0,0,pink
12100,2016,93,31950,224103043,53033004702.0,0,pink
12153,2019,15,55700,474608424,53033009600.0,0,pink
12170,2013,208,69900,475076241,53067010300.0,0,pink
12238,2016,93,31950,186600151,53035091205.0,0,pink
12245,2014,208,69900,157609714,53033029408.0,0,pink
12256,2014,208,69900,159757825,53033001300.0,0,pink
12318,2018,14,54950,316326601,53033012100.0,0,pink
12323,2018,17,52900,139174584,53033006200.0,0,pink
12374,2013,208,69900,131913953,53033006200.0,0,pink
12420,2012,265,59900,141443333,53033008600.0,0,pink
12471,2014,208,69900,154518493,53011040713.0,0,pink
12507,2013,208,69900,150885493,53033025005.0,0,pink
12544,2013,208,69900,244891062,53033025005.0,0,pink
12562,2013,208,69900,220581112,53011043100.0,0,pink
12584,2013,208,69900,156864991,53033032220.0,0,pink
12610,2018,14,54950,349568796,53033022402.0,0,pink
12630,2017,14,44100,477193174,53033024901.0,0,pink
12654,2014,208,69900,244148502,53011041900.0,0,pink
12759,2018,19,64950,153966291,53033001000.0,0,pink
12971,2014,208,69900,184921159,53033022606.0,0,pink
12981,2018,19,64950,176456948,53033024001.0,0,pink
13030,2014,208,69900,239996438,53033029207.0,0,pink
13075,2019,15,55700,477744571,53033007800.0,0,pink
13157,2018,111,33950,201355493,53033020900.0,0,pink
13295,2018,14,45600,190319153,53033012000.0,0,pink
13311,2016,93,31950,304645596,53035090700.0,0,pink
13363,2016,93,31950,318013804,53033021804.0,0,pink
13409,2016,93,31950,168833031,53033030802.0,0,pink
13503,2018,19,64950,157273945,53033032321.0,0,pink
13506,2010,245,110950,244019401,53033022300.0,0,pink
13541,2013,208,69900,251665550,53033006200.0,0,pink
13583,2018,14,184400,183245247,53011040709.0,0,pink
13607,2019,32,39995,291923187,53033022701.0,0,pink
13615,2013,208,69900,226053712,53011040714.0,0,pink
13624,2014,208,69900,252358424,53033006701.0,0,pink
13656,2013,208,69900,188057901,53033022300.0,0,pink
13658,2014,208,69900,146117338,53033023702.0,0,pink
13668,2019,32,39995,297080570,53033032323.0,0,pink
13680,2014,208,69900,112772068,53033024002.0,0,pink
13745,2018,16,52650,192347606,53033032007.0,0,pink
13820,2016,93,31950,122544642,53033022001.0,0,pink
13823,2013,208,69900,113783820,53033006300.0,0,pink
13850,2013,208,69900,175347238,53035080300.0,0,pink
13873,2016,93,31950,135976816,53033021802.0,0,pink
13890,2019,32,39995,478859132,53033022201.0,0,pink
13910,2018,17,52900,476000556,53033022006.0,0,pink
13951,2014,208,69900,232952254,53033032220.0,0,pink
14045,2016,93,31950,340927226,53035092000.0,0,pink
14065,2019,32,39995,253038397,53011041322.0,0,pink
14076,2014,208,69900,134066586,53033008101.0,0,pink
14204,2017,93,32250,128705076,53033021904.0,0,pink
14254,2013,208,69900,177257461,53033020800.0,0,pink
14299,2016,93,31950,7072754,53033022402.0,0,pink
14313,2018,14,45600,247291950,53033000900.0,0,pink
14410,2016,93,31950,235123108,53033023701.0,0,pink
14432,2017,14,44100,350006135,53033022701.0,0,pink
14558,2013,208,69900,220974491,53033006200.0,0,pink
14598,2019,32,39995,477655034,53033023000.0,0,pink
14624,2018,111,33950,290471478,53033002000.0,0,pink
14659,2019,17,52900,477173931,53033022205.0,0,pink
14670,2016,93,31950,142470156,53011040412.0,0,pink
14677,2016,93,31950,132238795,53033002700.0,0,pink
14689,2013,208,69900,179189076,53061051928.0,0,pink
14713,2013,208,69900,103367323,53011041331.0,0,pink
14735,2019,32,39995,476548103,53033026700.0,0,pink
14790,2018,111,33950,233709332,53033022006.0,0,pink
14796,2013,208,69900,244005961,53033020100.0,0,pink
14876,2018,17,52900,252348337,53067011901.0,0,pink
14952,2013,208,69900,218955516,53011041400.0,0,pink
15039,2013,208,69900,147369680,53033022901.0,0,pink
15042,2014,208,69900,8888988,53033021300.0,0,pink
15188,2014,208,69900,103437904,53033003000.0,0,pink
15204,2018,14,54950,275749001,53033032323.0,0,pink
15307,2013,208,69900,221064735,53033022603.0,0,pink
15324,2013,208,69900,258973928,53033022001.0,0,pink
15328,2013,208,69900,185067991,53033025601.0,0,pink
15347,2014,208,69900,194181501,53011040305.0,0,pink
15362,2017,14,44100,155138448,53033006800.0,0,pink
15462,2014,208,69900,119330200,53033023701.0,0,pink
15647,2013,208,69900,149169429,53033020900.0,0,pink
15783,2018,14,54950,150677348,53067012531.0,0,pink
15851,2013,208,69900,253744711,53011040714.0,0,pink
15878,2018,19,64950,221600536,53033022501.0,0,pink
15905,2013,208,69900,230457769,53033000900.0,0,pink
15965,2013,208,69900,128924547,53033029307.0,0,pink
16069,2017,93,32250,348082654,53033000800.0,0,pink
16084,2013,208,69900,234232582,53033024901.0,0,pink
16147,2016,93,31950,138771776,53033020301.0,0,pink
16257,2014,208,69900,102326899,53011040905.0,0,pink
16265,2018,19,64950,213142821,53033006300.0,0,pink
16274,2018,111,33950,230233118,53033022802.0,0,pink
16325,2018,14,54950,145353141,53033024901.0,0,pink
16584,2016,93,31950,165557654,53033029508.0,0,pink
16588,2018,19,64950,348194150,53033022006.0,0,pink
16690,2013,208,69900,206191534,53033023201.0,0,pink
16727,2013,208,69900,236459548,53067011500.0,0,pink
16729,2012,265,59900,6174472,53033023300.0,0,pink
16733,2013,208,69900,185929376,53033007002.0,0,pink
16772,2014,208,69900,243958025,53033023202.0,0,pink
16814,2019,16,53400,229605862,53033021802.0,0,pink
16816,2016,93,31950,135285489,53033022802.0,0,pink
16827,2014,208,69900,131598036,53033025006.0,0,pink
16846,2018,14,54950,310689375,53035091301.0,0,pink
16878,2012,265,59900,149067166,53033007902.0,0,pink
16903,2016,93,31950,263488382,53033010402.0,0,pink
16925,2012,265,59900,212582730,53033023202.0,0,pink
17123,2018,19,64950,252743235,53033022003.0,0,pink
17238,2016,93,31950,151228087,53033022203.0,0,pink
17264,2017,93,32250,141672016,53033032320.0,0,pink
17300,2017,93,32250,112566835,53011041309.0,0,pink
17303,2016,93,31950,349107580,53033023201.0,0,pink
17321,2016,93,31950,8631976,53011041322.0,0,pink
17382,2016,93,31950,168533725,53033029306.0,0,pink
17418,2018,14,54950,175249854,53033025008.0,0,pink
17451,2016,93,31950,209694208,53033026700.0,0,pink
17461,2016,93,31950,221963885,53033020500.0,0,pink
17479,2018,12,36800,276471205,53033006300.0,0,pink
17584,2018,14,54950,131322166,53011041325.0,0,pink
17614,2016,93,31950,476094671,53033000201.0,0,pink
17635,2016,93,31950,233780025,53033030902.0,0,pink
17702,2014,208,69900,163876149,53033005000.0,0,pink
17749,2014,208,69900,197765956,53033032316.0,0,pink
17762,2014,208,69900,171648417,53033029507.0,0,pink
17777,2017,14,44100,333176518,53067012331.0,0,pink
17794,2018,17,52900,204745355,53065951402.0,0,pink
17839,2018,16,52650,142105939,53033009000.0,0,pink
17870,2014,208,69900,102147216,53033026004.0,0,pink
18091,2013,208,69900,228739262,53033024100.0,0,pink
18107,2019,32,39995,475664654,53011040803.0,0,pink
18130,2014,208,69900,162345438,53033022101.0,0,pink
18264,2019,32,39995,154204473,53033000403.0,0,pink
18270,2019,17,34995,216651809,53033009000.0,0,pink
18288,2014,208,69900,238571336,53035090800.0,0,pink
18349,2018,17,52900,261148646,53033025007.0,0,pink
18369,2019,15,55700,8794376,53033024901.0,0,pink
18383,2016,14,43700,475367182,53035091002.0,0,pink
18384,2018,14,45600,152121308,53011040910.0,0,pink
18415,2013,208,69900,8032475,53033011901.0,0,pink
18476,2018,16,52650,251238144,53029970602.0,0,pink
18685,2013,208,69900,207689261,53011041326.0,0,pink
18695,2014,208,69900,136918134,53011041800.0,0,pink
18787,2018,14,54950,144688379,53033001900.0,0,pink
18797,2019,32,39995,151552887,53061051932.0,0,pink
18913,2014,208,69900,106128977,53011040715.0,0,pink
19016,2018,12,36800,239742177,53033008900.0,0,pink
19039,2014,208,69900,207590491,53033021804.0,0,pink
19057,2016,93,31950,144275582,53033032323.0,0,pink
19064,2014,208,69900,279804542,53033032313.0,0,pink
19277,2014,208,69900,206534037,53035090400.0,0,pink
19280,2016,93,31950,2245400,53033023401.0,0,pink
19397,2018,14,45600,476885237,53033009000.0,0,pink
19402,2018,16,52650,209784606,53033029001.0,0,pink
19458,2018,14,45600,199325878,53033010501.0,0,pink
19584,2018,17,52900,348820825,53033022502.0,0,pink
19635,2014,208,69900,143902055,53033032321.0,0,pink
19692,2017,14,44100,216923465,53033025006.0,0,pink
19719,2010,100,32995,244618104,53067010700.0,0,pink
19748,2014,208,69900,2267016,53033030700.0,0,pink
19855,2019,17,52900,475666782,53011040608.0,0,pink
19948,2019,17,52900,187481570,53033007902.0,0,pink
19979,2013,208,69900,141223127,53033006300.0,0,pink
19996,2016,93,31950,136513737,53033032216.0,0,pink
20038,2016,93,31950,145180696,53033001500.0,0,pink
20063,2018,16,52650,217090772,53033025806.0,0,pink
20212,2011,245,109000,134061938,53033032316.0,0,pink
20273,2018,19,64950,211708591,53033022300.0,0,pink
20324,2018,17,52900,192219114,53011040511.0,0,pink
20421,2020,14,81100,113229637,53011041310.0,0,pink
20471,2014,208,69900,109491637,53033004101.0,0,pink
20492,2019,17,52900,196483430,53033004800.0,0,pink
20505,2013,208,69900,207632526,53033009400.0,0,pink
20703,2013,208,69900,132853899,53011040604.0,0,pink
20760,2013,208,69900,186620843,53033022805.0,0,pink
20862,2008,220,98950,232827374,53033004000.0,0,pink
20873,2019,17,52900,8106087,53033006200.0,0,pink
20975,2014,208,69900,126547851,53033032207.0,0,pink
21012,2014,208,69900,227167608,53033022805.0,0,pink
21017,2014,208,69900,176003565,53033025005.0,0,pink
21059,2013,208,69900,230950387,53033020600.0,0,pink
21088,2013,208,69900,157282037,53011041500.0,0,pink
21122,2014,208,69900,208455460,53033029804.0,0,pink
21141,2018,14,54950,198573399,53033006900.0,0,pink
21176,2019,15,55700,477128893,53011041310.0,0,pink
21215,2013,208,69900,171883897,53033032215.0,0,pink
21235,2013,208,69900,127420940,53035080700.0,0,pink
21243,2016,93,31950,228897266,53033020500.0,0,pink
21245,2019,32,39995,219201776,53011041325.0,0,pink
21289,2014,208,69900,9591921,53033032216.0,0,pink
21294,2012,265,59900,215771097,53033005600.0,0,pink
21307,2013,208,69900,255679777,53033021600.0,0,pink
21325,2017,14,44100,259718259,53033029507.0,0,pink
21508,2014,208,69900,476619146,53033032008.0,0,pink
21572,2018,19,64950,333902845,53033008401.0,0,pink
21584,2012,265,59900,8129439,53033008003.0,0,pink
21644,2019,16,53400,474956191,53033024902.0,0,pink
21790,2017,93,32250,153792866,53033009500.0,0,pink
21817,2018,19,64950,254850396,53033028802.0,0,pink
21927,2013,208,69900,133289481,53033021400.0,0,pink
21958,2014,208,69900,196582760,53033005100.0,0,pink
22019,2017,93,32250,348933203,53033000102.0,0,pink
22052,2014,208,69900,164254156,53033032318.0,0,pink
22074,2013,208,69900,139782975,53011042800.0,0,pink
22307,2016,93,31950,289165698,53035090202.0,0,pink
22326,2018,16,52650,142490085,53033029102.0,0,pink
22328,2014,208,69900,144951558,53061052506.0,0,pink
22427,2019,17,34995,477744130,53033011602.0,0,pink
22460,2017,14,44100,236531767,53011042300.0,0,pink
22487,2019,17,52900,122947086,53033021802.0,0,pink
22502,2016,93,31950,144894235,53011041700.0,0,pink
22526,2018,14,45600,151235122,53033023201.0,0,pink
22586,2012,265,59900,210143419,53033007800.0,0,pink
22634,2014,208,69900,248103453,53033006800.0,0,pink
22856,2019,17,52900,338369720,53033006400.0,0,pink
22867,2017,93,32250,349491180,53033025302.0,0,pink
22900,2014,208,69900,140398744,53033009300.0,0,pink
22960,2016,93,31950,478039628,53067012002.0,0,pink
23029,2019,12,36900,240227718,53033006000.0,0,pink
23049,2016,93,31950,162322051,53033032324.0,0,pink
23171,2019,12,36900,207753437,53033002900.0,0,pink
23206,2013,208,69900,192720041,53033032324.0,0,pink
23218,2016,93,31950,137185296,53033009300.0,0,pink
23244,2013,208,69900,111509107,53033022902.0,0,pink
23352,2019,15,55700,251874472,53033029307.0,0,pink
23368,2018,16,52650,171004844,53033032317.0,0,pink
23387,2014,208,69900,218963027,53033025402.0,0,pink
23428,2013,208,69900,175323837,53033008402.0,0,pink
23452,2014,208,69900,233884164,53033008900.0,0,pink
23470,2019,12,36900,190568164,53033005801.0,0,pink
23498,2017,14,44100,250417023,53011041329.0,0,pink
23535,2014,208,69900,194117073,53033029406.0,0,pink
23547,2019,12,36900,204632221,53033006900.0,0,pink
23558,2014,208,69900,103867305,53011040603.0,0,pink
23583,2016,93,31950,134916519,53033002100.0,0,pink
23624,2012,265,59900,173205105,53035091002.0,0,pink
23628,2014,208,69900,251584749,53033009701.0,0,pink
23691,2018,17,52900,124761836,53033024800.0,0,pink
23724,2014,208,69900,257335543,53033023300.0,0,pink
23842,2012,265,59900,104971016,53033000500.0,0,pink
24028,2013,208,69900,347936669,53033005803.0,0,pink
24059,2013,208,69900,350434122,53035092000.0,0,pink
24069,2017,93,32250,154147857,53033030008.0,0,pink
24154,2016,93,31950,282814815,53033004800.0,0,pink
24202,2013,208,69900,246600133,53033022005.0,0,pink
24210,2016,93,31950,159884980,53033024001.0,0,pink
24231,2013,208,69900,144764672,53033032316.0,0,pink
24251,2013,208,69900,217328625,53033028902.0,0,pink
24331,2013,208,69900,208643186,53011040908.0,0,pink
24365,2013,208,69900,159400370,53033023901.0,0,pink
24392,2016,93,31950,220226989,53033029306.0,0,pink
24421,2019,12,36900,477216624,53061052107.0,0,pink
24453,2013,208,69900,126426975,53033023202.0,0,pink
24633,2013,208,69900,202149104,53033024302.0,0,pink
24748,2018,14,45600,183265666,53033032010.0,0,pink
24756,2016,93,31950,242304940,53033031705.0,0,pink
24826,2013,208,69900,168704784,53033024100.0,0,pink
24849,2016,93,31950,8861044,53035090901.0,0,pink
24992,2017,93,32250,228598394,53033032325.0,0,pink
25094,2012,265,59900,251738553,53033030504.0,0,pink
25160,2014,208,69900,195556875,53033004101.0,0,pink
25162,2014,208,69900,101083055,53033032223.0,0,pink
25248,2017,93,32250,168523722,53033021905.0,0,pink
25258,2017,93,32250,285171120,53033029101.0,0,pink
25361,2018,14,54950,476180393,53033032005.0,0,pink
25363,2019,12,36900,349424638,53033032215.0,0,pink
